Obs,Shark_ID,lon,lat,Month,Day,Year,Season
4079,159310,-80.75237115,30.19887062,11,12,2017,Cold
4080,159310,-80.71586,30.29166388,11,13,2017,Cold
4081,159310,-80.67641755,30.38516502,11,14,2017,Cold
4082,159310,-80.63642193,30.47872603,11,15,2017,Cold
4083,159313,-80.11458044,27.97184216,5,20,2017,Warm
4084,159313,-80.16689411,27.93286954,5,21,2017,Warm
4085,159313,-80.17965684,27.82727021,5,22,2017,Warm
4086,159313,-80.14049079,27.82839635,5,23,2017,Warm
4087,159313,-80.07982391,27.86562434,5,24,2017,Warm
4088,159313,-80.02638246,27.87196064,5,25,2017,Warm
4089,159313,-80.00299003,27.79743032,5,26,2017,Warm
4090,159313,-80.03853546,27.63681545,5,27,2017,Warm
4091,159313,-80.08479858,27.57193095,5,28,2017,Warm
4092,159313,-80.1128528,27.42859275,5,29,2017,Warm
4093,159313,-80.1212263,27.27353931,5,30,2017,Warm
4094,159313,-80.10594341,27.16050631,5,31,2017,Warm
4095,159313,-80.06434068,27.14092356,6,1,2017,Warm
4096,159313,-80.02568739,27.16431003,6,2,2017,Warm
4097,159313,-80.02536641,27.15750076,6,3,2017,Warm
4098,159313,-79.93235715,27.13166495,6,4,2017,Warm
4099,159313,-79.82650106,27.05903198,6,5,2017,Warm
4100,159313,-79.80488756,26.9260842,6,6,2017,Warm
4101,159313,-79.91618984,26.71051742,6,7,2017,Warm
4102,159313,-79.97858831,26.51227072,6,8,2017,Warm
4103,159313,-79.84854018,26.40909264,6,9,2017,Warm
4104,159313,-79.38796989,26.47603665,6,10,2017,Warm
4105,159313,-79.48345535,26.88864425,6,11,2017,Warm
4106,159313,-79.39950545,27.25897189,6,12,2017,Warm
4107,159313,-79.29128364,27.59114801,6,13,2017,Warm
4108,159313,-79.42154193,28.12322541,6,14,2017,Warm
4109,159313,-80.04776134,29.02697716,6,15,2017,Warm
4110,159313,-80.40037041,28.6977332,6,16,2017,Warm
4111,159313,-79.96972782,27.65987922,6,17,2017,Warm
4112,159313,-79.78587278,27.05426569,6,18,2017,Warm
4113,159313,-79.73915317,26.65427598,6,19,2017,Warm
4114,159313,-79.78910112,26.41365474,6,20,2017,Warm
4115,159313,-79.89524874,26.28486434,6,21,2017,Warm
4116,159313,-80.01712818,26.21969368,6,22,2017,Warm
4117,159313,-80.07247868,25.92020664,6,25,2017,Warm
4118,159313,-79.85260667,25.62284808,6,26,2017,Warm
4119,159313,-79.48673196,25.19196906,6,27,2017,Warm
4120,159313,-79.72679765,24.71590852,6,28,2017,Warm
4121,159313,-79.47993674,23.79913886,6,29,2017,Warm
4122,159313,-79.41525703,23.74175427,6,30,2017,Warm
4123,159313,-79.71501341,23.88680171,7,1,2017,Warm
4124,159313,-81.46848705,23.43561902,7,2,2017,Warm
4125,159313,-81.35311265,24.17299786,7,3,2017,Warm
4126,159313,-81.10449809,24.4185905,7,4,2017,Warm
4127,159313,-81.11318078,24.35200614,7,5,2017,Warm
4128,159313,-80.94079023,24.39788974,7,6,2017,Warm
4129,159313,-80.70013885,24.49324983,7,7,2017,Warm
4130,159313,-80.55173295,24.5765884,7,8,2017,Warm
4131,159313,-80.57673413,24.60400553,7,9,2017,Warm
4132,159313,-80.61297842,24.55935809,7,10,2017,Warm
4133,159313,-80.5435013,24.41752746,7,11,2017,Warm
4134,159313,-80.35236145,24.21585716,7,12,2017,Warm
4135,159313,-80.34641664,24.52236086,7,13,2017,Warm
4136,159313,-80.18047162,24.46902245,7,14,2017,Warm
4137,159313,-80.06318946,24.60961622,7,15,2017,Warm
4138,159313,-80.00772701,25.1210925,7,16,2017,Warm
4139,159313,-79.56567824,25.67166994,7,17,2017,Warm
4140,159313,-81.73334131,24.42732243,8,2,2017,Warm
4141,159313,-81.14957068,23.8618211,8,3,2017,Warm
4142,159313,-80.64150786,23.35777542,8,4,2017,Warm
4143,159313,-80.71660797,23.32074386,8,5,2017,Warm
4144,159313,-81.15748842,23.48135726,8,6,2017,Warm
4145,159313,-81.45074383,23.58278157,8,7,2017,Warm
4146,159313,-81.31319732,23.8040107,8,8,2017,Warm
4147,159313,-81.12230303,24.03359199,8,9,2017,Warm
4148,159313,-80.84901932,23.98050594,8,10,2017,Warm
4149,159313,-80.61745891,23.74976871,8,11,2017,Warm
4150,159313,-80.61301156,23.58384265,8,12,2017,Warm
4151,159313,-80.90897296,23.67316371,8,13,2017,Warm
4152,159313,-81.28671281,23.92634195,8,14,2017,Warm
4153,159313,-81.60014163,24.27002544,8,15,2017,Warm
4154,159313,-81.34761375,24.26823016,8,16,2017,Warm
4155,159313,-80.82424966,24.15774022,8,17,2017,Warm
4156,159313,-80.4450841,24.31925952,8,18,2017,Warm
4157,159313,-80.36921027,24.80058385,8,19,2017,Warm
4158,159313,-80.28022733,24.91681831,8,20,2017,Warm
4159,159313,-80.13725055,24.75803196,8,21,2017,Warm
4160,159313,-80.03010304,24.59693907,8,22,2017,Warm
4161,159313,-80.00047249,24.60809449,8,23,2017,Warm
4162,159313,-80.00195171,24.75552483,8,24,2017,Warm
4163,159313,-79.91364269,24.7191831,8,25,2017,Warm
4164,159313,-79.92406127,24.68191179,8,26,2017,Warm
4165,159313,-80.00775158,24.59825743,8,27,2017,Warm
4166,159313,-80.15454162,24.41921141,8,28,2017,Warm
4167,159313,-80.35278735,24.09928598,8,29,2017,Warm
4168,159313,-80.59840082,23.60326863,8,30,2017,Warm
4169,159313,-81.01224317,23.38899236,8,31,2017,Warm
4170,159313,-81.46492413,23.43162842,9,1,2017,Warm
4171,159313,-81.78270384,23.66270648,9,2,2017,Warm
4172,159313,-81.86950165,24.01478248,9,3,2017,Warm
4173,159313,-81.68339297,24.42605479,9,4,2017,Warm
4174,159313,-79.91563052,26.91145422,9,8,2017,Warm
4175,159313,-79.58401819,27.47932609,9,9,2017,Warm
4176,159313,-79.25985445,27.7299457,9,10,2017,Warm
4177,159313,-79.02324639,27.65882743,9,11,2017,Warm
4178,159313,-79.03806482,27.4024056,9,12,2017,Warm
4179,159313,-79.11273161,27.11471527,9,13,2017,Warm
4180,159313,-79.1926505,26.96454139,9,14,2017,Warm
4181,159313,-79.26903803,27.01801064,9,15,2017,Warm
4182,159313,-79.33672618,27.19347632,9,16,2017,Warm
4183,159313,-79.39241655,27.42312618,9,17,2017,Warm
4184,159313,-79.40434267,27.57379472,9,18,2017,Warm
4185,159313,-79.34188402,27.53963742,9,19,2017,Warm
4186,159313,-79.3017538,27.55955821,9,20,2017,Warm
4187,159313,-79.29875926,27.5009094,9,21,2017,Warm
4188,159313,-79.39965308,27.41107088,9,22,2017,Warm
4189,159313,-79.63303653,27.44094203,9,23,2017,Warm
4190,159313,-79.92429169,27.54130535,9,24,2017,Warm
4191,159313,-80.22515162,27.69312207,9,25,2017,Warm
4192,159313,-80.49222388,27.88150988,9,26,2017,Warm
4193,159313,-80.35478727,28.70565251,9,30,2017,Warm
4194,159313,-79.87933236,28.86968019,10,1,2017,Warm
4195,159313,-79.42009483,29.10819446,10,2,2017,Warm
4196,159313,-79.33547599,29.42651947,10,3,2017,Warm
4197,159313,-79.44039268,29.50295388,10,4,2017,Warm
4198,159313,-79.58048498,29.52908733,10,5,2017,Warm
4199,159313,-79.64562389,29.70123781,10,6,2017,Warm
4200,159313,-79.59688631,30.05481373,10,7,2017,Warm
4201,159313,-79.44857728,30.3143386,10,8,2017,Warm
4202,159313,-79.15504446,30.35603118,10,9,2017,Warm
4203,159313,-78.92722781,30.46091442,10,10,2017,Warm
4204,159313,-78.72958813,30.48924267,10,11,2017,Warm
4205,159313,-78.53616101,30.31592642,10,12,2017,Warm
4206,159313,-78.32349617,29.88142116,10,13,2017,Warm
4207,159313,-78.11867618,29.07976122,10,14,2017,Warm
4208,159313,-78.04931665,28.30752881,10,15,2017,Warm
4209,159313,-78.1676708,27.79959666,10,16,2017,Warm
4210,159313,-78.51795466,27.71542621,10,17,2017,Warm
4211,159313,-78.79094902,27.61480567,10,18,2017,Warm
4212,159313,-78.94651938,27.42333388,10,19,2017,Warm
4213,159313,-79.0347269,27.18921066,10,20,2017,Warm
4214,159313,-79.07977465,26.94129649,10,21,2017,Warm
4215,159313,-79.10586572,26.70869413,10,22,2017,Warm
4216,159313,-79.13720318,26.52074194,10,23,2017,Warm
4217,159313,-79.19799013,26.40693232,10,24,2017,Warm
4218,159313,-79.30274163,26.37748113,10,25,2017,Warm
4219,159313,-79.46551535,26.6034757,10,26,2017,Warm
4220,159313,-79.48491216,27.09925286,10,27,2017,Warm
4221,159313,-79.46112423,27.56571663,10,28,2017,Warm
4222,159313,-79.52042903,27.89836108,10,29,2017,Warm
4223,159313,-79.68697915,28.2153472,10,30,2017,Warm
4224,159313,-79.88267066,28.67469601,10,31,2017,Warm
4225,159313,-80.03124783,28.97817941,11,1,2017,Cold
4226,159313,-80.06792753,29.01834221,11,2,2017,Cold
4227,159313,-80.06203736,28.94398072,11,3,2017,Cold
4228,159313,-80.05574788,28.83711869,11,4,2017,Cold
4229,159313,-80.09122962,28.77997366,11,5,2017,Cold
4230,159313,-80.19174728,28.8262508,11,6,2017,Cold
4231,159313,-80.37618017,28.98609855,11,7,2017,Cold
4232,159313,-80.75789926,29.34292678,11,8,2017,Cold
4233,159313,-81.03473262,29.58474153,11,9,2017,Cold
4234,159313,-81.09352502,29.58896415,11,10,2017,Cold
4235,159313,-81.00345824,29.43106109,11,11,2017,Cold
4236,159313,-80.79736887,29.14616726,11,12,2017,Cold
4237,159313,-80.50809348,28.76924987,11,13,2017,Cold
4238,159313,-80.16846867,28.33549775,11,14,2017,Cold
4239,159313,-79.81950367,27.88961644,11,15,2017,Cold
4240,159313,-79.83470341,27.2642798,5,27,2018,Warm
4241,159313,-79.73321092,27.30604068,5,28,2018,Warm
4242,159313,-79.94884048,27.24085827,5,29,2018,Warm
4243,159313,-80.15385825,27.20563472,5,30,2018,Warm
4244,159313,-80.20973253,27.38350242,6,7,2018,Warm
4245,159313,-80.18093598,27.52625421,6,8,2018,Warm
4246,159313,-80.16540729,27.67057439,6,9,2018,Warm
4247,159313,-80.12668853,27.56240622,6,10,2018,Warm
4248,159313,-80.15141887,27.21386287,6,11,2018,Warm
4249,174032,-79.07242933,26.90267659,4,29,2018,Cold
4250,174032,-79.16709908,27.09839739,4,30,2018,Cold
4251,174032,-79.07180317,27.32089408,5,1,2018,Warm
4252,174032,-79.0639485,27.4691468,5,2,2018,Warm
4253,174032,-78.92658772,27.64878732,5,3,2018,Warm
4254,174032,-78.86335331,27.67492931,5,4,2018,Warm
4255,174032,-79.13748776,27.57071321,5,5,2018,Warm
4256,174032,-78.97306101,27.55064273,5,6,2018,Warm
4257,174032,-78.9110376,27.5500977,5,7,2018,Warm
4258,174032,-78.76944711,27.51406187,5,8,2018,Warm
4259,174032,-78.6516714,27.43535808,5,9,2018,Warm
4260,174032,-78.77142638,27.42103101,5,10,2018,Warm
4261,174032,-78.9663683,27.5621936,5,11,2018,Warm
4262,174032,-79.10304816,27.62356327,5,12,2018,Warm
4263,174032,-79.06866151,27.49939673,5,13,2018,Warm
4264,174032,-79.12670531,27.52354616,5,14,2018,Warm
4265,174032,-78.88100588,27.57871657,5,15,2018,Warm
4266,174032,-78.78674831,27.47047655,5,16,2018,Warm
4267,174032,-78.81337774,27.49199439,5,17,2018,Warm
4268,174032,-79.03403802,27.6435632,5,18,2018,Warm
4269,174032,-79.61038497,28.16446861,5,19,2018,Warm
4270,174032,-79.89689331,29.29326912,5,20,2018,Warm
4271,174032,-79.19146683,30.73779468,5,21,2018,Warm
4272,174032,-78.36008038,31.38044586,5,22,2018,Warm
4273,174032,-77.75721089,31.47303942,5,23,2018,Warm
4274,174032,-77.29819816,31.4020527,5,24,2018,Warm
4275,174032,-76.87850655,31.49997608,5,25,2018,Warm
4276,174032,-76.87768819,31.73319203,5,26,2018,Warm
4277,174032,-76.7816417,31.83730503,5,27,2018,Warm
4278,174032,-76.58576673,32.08106043,5,28,2018,Warm
4279,174032,-76.30421326,32.51080625,5,29,2018,Warm
4280,174032,-75.82791475,32.87812243,5,30,2018,Warm
4281,174032,-75.57553775,32.95978929,5,31,2018,Warm
4282,174032,-75.51864184,33.04017042,6,1,2018,Warm
4283,174032,-75.20376768,33.30272,6,2,2018,Warm
4284,174032,-75.03416086,33.4422645,6,3,2018,Warm
4285,174032,-74.81567875,33.38937818,6,4,2018,Warm
4286,174032,-74.74211582,33.58548195,6,5,2018,Warm
4287,174032,-74.76561585,34.10876505,6,6,2018,Warm
4288,174032,-74.40089553,34.16604757,6,7,2018,Warm
4289,174032,-74.32569199,34.19040538,6,8,2018,Warm
4290,174032,-74.05472497,34.80396106,6,9,2018,Warm
4291,174032,-74.12988798,34.83441483,6,10,2018,Warm
4292,174032,-74.10290562,34.6521539,6,11,2018,Warm
4293,174032,-74.25141618,34.50227332,6,12,2018,Warm
4294,174032,-74.0500482,34.62007373,6,13,2018,Warm
4295,174032,-73.51742162,34.57355845,6,14,2018,Warm
4296,174032,-73.29851606,34.31235781,6,15,2018,Warm
4297,174032,-73.49465685,34.11829687,6,16,2018,Warm
4298,174032,-73.54446572,34.19772457,6,17,2018,Warm
4299,174032,-73.60089225,34.29419793,6,18,2018,Warm
4300,174032,-73.49878737,33.87478646,6,19,2018,Warm
4301,174032,-73.02487524,33.3306344,6,20,2018,Warm
4302,174032,-73.0639232,33.11141122,6,21,2018,Warm
4303,174032,-72.93525169,33.39581903,6,22,2018,Warm
4304,174032,-73.0220021,33.67213025,6,23,2018,Warm
4305,174032,-73.41144105,33.59212652,6,24,2018,Warm
4306,174032,-73.84863469,33.58551609,6,25,2018,Warm
4307,174032,-74.20402579,33.84316481,6,26,2018,Warm
4308,174032,-74.43839037,34.25923828,6,27,2018,Warm
4309,174032,-73.77712822,34.77935447,6,28,2018,Warm
4310,174032,-73.5330085,34.76543045,6,29,2018,Warm
4311,174032,-73.67497385,34.83968624,6,30,2018,Warm
4312,174032,-73.542784,35.30589428,7,1,2018,Warm
4313,174032,-73.50268899,35.3334822,7,2,2018,Warm
4314,174032,-73.32498874,34.8081485,7,3,2018,Warm
4315,174032,-73.08358726,34.3605756,7,4,2018,Warm
4316,174032,-73.56358919,33.61409032,7,5,2018,Warm
4317,174032,-74.00725677,32.85698248,7,6,2018,Warm
4318,174032,-74.55125861,32.56092237,7,7,2018,Warm
4319,174032,-74.64194558,33.07099522,7,8,2018,Warm
4320,174032,-75.34452916,33.47181649,7,9,2018,Warm
4321,174032,-75.14402177,34.17634102,7,10,2018,Warm
4322,174032,-74.64356817,34.4477105,7,11,2018,Warm
4323,174032,-73.63759582,35.00946602,7,12,2018,Warm
4324,174032,-73.20716798,36.12831803,7,13,2018,Warm
4325,174032,-72.27726774,37.11226765,7,14,2018,Warm
4326,174032,-71.29671427,36.86133485,7,15,2018,Warm
4327,174032,-71.05324236,36.4670428,7,16,2018,Warm
4328,174032,-70.78307073,36.7428168,7,17,2018,Warm
4329,174032,-69.92698519,37.03056826,7,18,2018,Warm
4330,174032,-69.3972916,36.79931294,7,19,2018,Warm
4331,174032,-69.43775746,36.39367067,7,20,2018,Warm
4332,174032,-69.4681577,36.22071097,7,21,2018,Warm
4333,174032,-69.5902261,36.43562917,7,22,2018,Warm
4334,174032,-69.40994392,36.79591176,7,23,2018,Warm
4335,174032,-69.41261107,36.58595106,7,24,2018,Warm
4336,174032,-69.31873765,36.23050598,7,25,2018,Warm
4337,174032,-69.05096164,35.97909921,7,26,2018,Warm
4338,174032,-69.8127553,35.6729943,7,27,2018,Warm
4339,174032,-69.86482703,36.31166933,7,28,2018,Warm
4340,174032,-69.70776001,36.74869347,7,29,2018,Warm
4341,174032,-69.06274375,36.33083761,7,30,2018,Warm
4342,174032,-68.68449945,35.9258656,7,31,2018,Warm
4343,174032,-68.82032517,35.21347468,8,1,2018,Warm
4344,174032,-68.23273313,35.19708223,8,2,2018,Warm
4345,174032,-67.57397761,35.6843452,8,3,2018,Warm
4346,174032,-67.48279791,35.69799533,8,4,2018,Warm
4347,174032,-67.32375896,35.60333138,8,5,2018,Warm
4348,174032,-67.51442576,35.23170345,8,6,2018,Warm
4349,174032,-68.18391163,35.3595237,8,7,2018,Warm
4350,174032,-68.71277153,35.89337296,8,8,2018,Warm
4351,174032,-69.30042449,36.42326346,8,9,2018,Warm
4352,174032,-70.02488079,36.65802448,8,10,2018,Warm
4353,174032,-70.3636719,36.7008525,8,11,2018,Warm
4354,174032,-70.69815716,36.43173787,8,12,2018,Warm
4355,174032,-70.53639806,36.14953869,8,13,2018,Warm
4356,174032,-70.40078521,35.81553066,8,14,2018,Warm
4357,174032,-70.3707629,35.11449464,8,15,2018,Warm
4358,174032,-69.73057191,34.44021419,8,16,2018,Warm
4359,174032,-69.05073622,34.36762663,8,17,2018,Warm
4360,174032,-68.78591232,34.20401116,8,18,2018,Warm
4361,174032,-68.49967681,33.78887163,8,19,2018,Warm
4362,174032,-68.20601859,33.3113501,8,20,2018,Warm
4363,174032,-68.03211115,32.83508823,8,21,2018,Warm
4364,174032,-68.21633661,32.60899718,8,22,2018,Warm
4365,174032,-68.45965272,32.68127042,8,23,2018,Warm
4366,174032,-69.03660727,32.73288884,8,24,2018,Warm
4367,174032,-69.98112367,32.66834745,8,25,2018,Warm
4368,174032,-70.60108159,32.86521709,8,26,2018,Warm
4369,174032,-71.1138018,33.02271118,8,27,2018,Warm
4370,174032,-71.87715379,32.76482816,8,28,2018,Warm
4371,174032,-72.22215954,32.68186645,8,29,2018,Warm
4372,174032,-72.67303964,32.326736,8,30,2018,Warm
4373,174032,-73.05796491,31.96724555,8,31,2018,Warm
4374,174032,-73.65430308,31.96565079,9,1,2018,Warm
4375,174032,-73.8935635,32.32390803,9,2,2018,Warm
4376,174032,-73.93926819,32.85204358,9,3,2018,Warm
4377,174032,-74.19321368,33.32351044,9,4,2018,Warm
4378,174032,-74.55955884,33.60057803,9,5,2018,Warm
4379,174032,-74.72211654,33.61058749,9,6,2018,Warm
4380,174032,-75.01746937,33.2928801,9,7,2018,Warm
4381,174032,-75.47348071,32.87965446,9,8,2018,Warm
4382,174032,-75.61364235,32.90678181,9,9,2018,Warm
4383,174032,-75.76403801,32.92706773,9,10,2018,Warm
4384,174032,-75.2678338,33.17905969,9,11,2018,Warm
4385,174032,-74.88810634,33.71058252,9,12,2018,Warm
4386,174032,-75.4045005,34.34982714,9,13,2018,Warm
4387,174032,-75.81888786,34.7262642,9,14,2018,Warm
4388,174032,-75.91482206,34.9443075,9,15,2018,Warm
4389,174032,-76.23293116,34.68523878,9,16,2018,Warm
4390,174032,-76.00063826,34.73532135,9,17,2018,Warm
4391,174032,-75.83034859,34.79832745,9,18,2018,Warm
4392,174032,-76.03219845,34.66886219,9,19,2018,Warm
4393,174032,-76.38830007,34.45877889,9,20,2018,Warm
4394,174032,-76.69414185,34.27385881,9,21,2018,Warm
4395,174032,-76.74309984,34.22909416,9,22,2018,Warm
4396,174032,-76.98965939,34.02655884,9,23,2018,Warm
4397,174032,-77.54043128,33.52755905,9,24,2018,Warm
4398,174032,-77.77254046,33.14249172,9,25,2018,Warm
4399,174032,-77.65083205,32.93978748,9,26,2018,Warm
4400,174032,-77.31220251,32.76128314,9,27,2018,Warm
4401,174032,-76.80007928,32.50265763,9,28,2018,Warm
4402,174032,-76.15788982,32.05822593,9,29,2018,Warm
4403,174032,-75.42380319,31.42380905,9,30,2018,Warm
4404,174032,-74.79374446,30.69234153,10,1,2018,Warm
4405,174032,-74.96283762,29.782183,10,2,2018,Warm
4406,174032,-75.28337231,29.19353808,10,3,2018,Warm
4407,174032,-75.75603579,28.59130168,10,4,2018,Warm
4408,174032,-76.22019601,27.88387816,10,5,2018,Warm
4409,174032,-76.73993101,26.99228554,10,6,2018,Warm
4410,174032,-77.21161063,26.65687898,10,8,2018,Warm
4411,174032,-77.60766653,26.8448866,10,9,2018,Warm
4412,174032,-78.06698771,26.99608221,10,10,2018,Warm
4413,174032,-78.29338436,27.11148867,10,11,2018,Warm
4414,174032,-78.41377138,27.1717682,10,12,2018,Warm
4415,174032,-78.50140353,27.15279863,10,13,2018,Warm
4416,174032,-78.62953554,27.03030037,10,14,2018,Warm
4417,174032,-78.87142216,26.77963772,10,15,2018,Warm
4418,174032,-79.26407406,26.41006101,10,16,2018,Warm
4419,174032,-79.62880354,25.99871909,10,17,2018,Warm
4420,174032,-79.36925438,25.88389001,10,18,2018,Warm
4421,174032,-79.09263884,25.68804942,10,19,2018,Warm
4422,174032,-78.55907961,25.45557701,10,20,2018,Warm
4423,174032,-78.24465503,25.15220403,10,21,2018,Warm
4424,174032,-78.47636601,24.7327468,10,22,2018,Warm
4425,174032,-79.05162496,24.2856698,10,23,2018,Warm
4426,174032,-79.35768171,24.02638373,10,24,2018,Warm
4427,174032,-79.49410904,23.9061616,10,25,2018,Warm
4428,174032,-79.50333952,23.91405537,10,26,2018,Warm
4429,174032,-79.42780569,24.03870842,10,27,2018,Warm
4430,174032,-79.30994011,24.26846472,10,28,2018,Warm
4431,174032,-79.19217533,24.59146315,10,29,2018,Warm
4432,174032,-79.11124905,24.97402307,10,30,2018,Warm
4433,174032,-79.11261578,25.39696202,10,31,2018,Warm
4434,174032,-79.18156485,25.72675198,11,1,2018,Cold
4435,174032,-79.19346536,25.9696058,11,2,2018,Cold
4436,174032,-79.13476087,26.10363234,11,3,2018,Cold
4437,174032,-79.14011075,26.0649039,11,4,2018,Cold
4438,174032,-79.09617472,26.04381679,11,5,2018,Cold
4439,174032,-79.0739341,26.02384808,11,6,2018,Cold
4440,174032,-79.056122,26.0150616,11,7,2018,Cold
4441,174032,-79.03504487,26.0165663,11,8,2018,Cold
4442,174032,-78.9825927,26.03473203,11,9,2018,Cold
4443,174032,-78.91809574,26.08316426,11,10,2018,Cold
4444,174032,-78.9662941,26.0899584,11,11,2018,Cold
4445,174032,-79.08579137,26.04053311,11,12,2018,Cold
4446,174032,-79.0795526,25.99291044,11,13,2018,Cold
4447,174032,-79.10299527,25.94315674,11,14,2018,Cold
4448,174032,-79.14819694,25.902347,11,15,2018,Cold
4449,174032,-79.20794571,25.8815135,11,16,2018,Cold
4450,174032,-79.25393385,25.89059876,11,17,2018,Cold
4451,174032,-79.38041814,25.85445253,11,18,2018,Cold
4452,174032,-79.40648282,25.84989532,11,19,2018,Cold
4453,174032,-79.35738682,25.871952,11,20,2018,Cold
4454,174032,-79.26711951,25.90896346,11,21,2018,Cold
4455,174032,-79.16967026,25.94927545,11,22,2018,Cold
4456,174032,-79.09902844,25.9812477,11,23,2018,Cold
4457,174032,-79.08880712,25.99337498,11,24,2018,Cold
4458,174032,-79.12731952,25.9889067,11,25,2018,Cold
4459,174032,-79.14934678,25.96624382,11,26,2018,Cold
4460,174032,-79.05686624,26.05263515,11,27,2018,Cold
4461,174032,-79.19294513,26.01505966,11,28,2018,Cold
4462,174032,-79.23422871,25.94181507,11,29,2018,Cold
4463,174032,-79.15114949,25.95612187,11,30,2018,Cold
4464,174032,-79.0993469,25.95481726,12,1,2018,Cold
4465,174032,-79.06805632,25.94910725,12,2,2018,Cold
4466,174032,-79.05315543,25.94630199,12,3,2018,Cold
4467,174032,-79.05052196,25.95371199,12,4,2018,Cold
4468,174032,-79.05603358,25.97864408,12,5,2018,Cold
4469,174032,-79.06410128,26.02306204,12,6,2018,Cold
4470,174032,-79.17659664,26.02202602,12,7,2018,Cold
4471,174032,-79.15553943,26.08234397,12,8,2018,Cold
4472,174032,-79.04417214,26.11148024,12,9,2018,Cold
4473,174032,-79.02546998,26.04917423,12,10,2018,Cold
4474,174032,-79.13839147,26.00986806,12,11,2018,Cold
4475,174032,-79.09385819,26.03084707,12,12,2018,Cold
4476,174032,-79.08145711,26.0225113,12,13,2018,Cold
4477,174032,-78.9654775,26.08877028,12,14,2018,Cold
4478,174032,-78.92962671,26.13369785,12,15,2018,Cold
4479,174032,-79.21962211,25.98164363,12,16,2018,Cold
4480,174032,-79.12524342,26.02072907,12,17,2018,Cold
4481,174032,-79.2304239,25.95594357,12,18,2018,Cold
4482,174032,-79.18584894,25.977085,12,19,2018,Cold
4483,174032,-79.1019667,26.00016956,12,20,2018,Cold
4484,174032,-79.06455345,25.9657444,12,21,2018,Cold
4485,174032,-79.01097439,25.91915226,12,22,2018,Cold
4486,174032,-79.07772364,25.90807068,12,23,2018,Cold
4487,174032,-79.06899553,25.99747209,12,24,2018,Cold
4488,174032,-78.82240883,26.22548477,12,25,2018,Cold
4489,174032,-79.12105203,25.98712252,12,26,2018,Cold
4490,174032,-79.08271303,25.94221003,12,27,2018,Cold
4491,174032,-79.15264537,25.88223312,12,28,2018,Cold
4492,174032,-79.23219316,25.85172097,12,29,2018,Cold
4493,174032,-79.21302523,25.88836491,12,30,2018,Cold
4494,174032,-79.19715753,25.92549488,12,31,2018,Cold
4495,174032,-79.18373136,25.96104162,1,1,2019,Cold
4496,174032,-79.17151748,25.99390271,1,2,2019,Cold
4497,174032,-79.15928667,26.02297686,1,3,2019,Cold
4498,174032,-79.14580969,26.04716356,1,4,2019,Cold
4499,174032,-79.12985732,26.0653627,1,5,2019,Cold
4500,174032,-79.11020032,26.07647406,1,6,2019,Cold
4501,174032,-79.0856535,26.0794698,1,7,2019,Cold
4502,174032,-79.06452832,26.07275844,1,8,2019,Cold
4503,174032,-79.07263317,26.05142481,1,9,2019,Cold
4504,174032,-79.06579653,26.0515068,1,10,2019,Cold
4505,174032,-79.06986488,26.06307218,1,11,2019,Cold
4506,174032,-79.130599,26.05276341,1,12,2019,Cold
4507,174032,-79.14951967,26.05274832,1,13,2019,Cold
4508,174032,-79.13949674,26.05356583,1,14,2019,Cold
4509,174032,-79.11987483,26.04394828,1,15,2019,Cold
4510,174032,-79.112125,26.01373271,1,16,2019,Cold
4511,174032,-79.13143092,25.94950506,1,17,2019,Cold
4512,174032,-79.15741502,25.87984038,1,18,2019,Cold
4513,174032,-79.17654164,25.82446941,1,19,2019,Cold
4514,174032,-79.17527516,25.8031565,1,20,2019,Cold
4515,174032,-79.15110529,25.81943774,1,21,2019,Cold
4516,174032,-79.1325757,25.83578276,1,22,2019,Cold
4517,174032,-79.14422242,25.85128334,1,23,2019,Cold
4518,174032,-79.16044059,25.87174402,1,24,2019,Cold
4519,174032,-79.15813478,25.88654744,1,25,2019,Cold
4520,174032,-79.14820865,25.89851985,1,26,2019,Cold
4521,174032,-79.13724705,25.90921145,1,27,2019,Cold
4522,174032,-79.13183477,25.92017183,1,28,2019,Cold
4523,174032,-79.13826184,25.93293236,1,29,2019,Cold
4524,174032,-79.16781734,25.93799809,1,30,2019,Cold
4525,174032,-79.15633676,25.95470433,1,31,2019,Cold
4526,174032,-79.1276465,25.98349091,2,1,2019,Cold
4527,174032,-79.08550041,26.03122977,2,2,2019,Cold
4528,174032,-79.06033777,26.0750892,2,3,2019,Cold
4529,174032,-79.03877515,26.11682493,2,4,2019,Cold
4530,175437,-79.13275875,27.00710758,1,9,2019,Cold
4531,175437,-79.13774501,27.01406511,1,10,2019,Cold
4532,175437,-79.14414766,27.02404558,1,11,2019,Cold
4533,175437,-79.15124887,27.03674487,1,12,2019,Cold
4534,175437,-79.15833083,27.05185878,1,13,2019,Cold
4535,175437,-79.1646757,27.06908313,1,14,2019,Cold
4536,175437,-79.16956567,27.08811376,1,15,2019,Cold
4537,175437,-79.17282926,27.10815926,1,16,2019,Cold
4538,175437,-79.1734015,27.1291858,1,17,2019,Cold
4539,175437,-79.17267215,27.14959355,1,18,2019,Cold
4540,175437,-79.17137981,27.16812484,1,19,2019,Cold
4541,175437,-79.17026307,27.18352279,1,20,2019,Cold
4542,175437,-79.17006055,27.19453101,1,21,2019,Cold
4543,175437,-79.17151085,27.19989316,1,22,2019,Cold
4544,175437,-79.1745337,27.20024496,1,23,2019,Cold
